Z,X,Y
-83.2148,-18.7524,153.519
-83.1467,-18.6676,153.511
-83.0786,-18.6455,153.484
-82.8335,-18.6388,153.606
-82.4944,-18.672,153.677
-82.2893,-18.7982,153.648
-82.2093,-18.9828,153.56
-82.1244,-19.1223,153.325
-82.1116,-19.3071,152.963
-82.2021,-19.5017,152.584
-82.2353,-19.6684,152.28
-82.1936,-19.8813,152.064
-82.2613,-20.1363,151.744
-82.4399,-20.3334,151.359
-82.5254,-20.3625,151.057
-82.5144,-20.2673,150.851
-82.5391,-20.1381,150.68
-82.6305,-20.0239,150.512
-82.826,-20.0039,150.506
-83.1478,-20.0743,150.619
-83.5546,-20.1857,150.691
-83.9205,-20.1355,150.719
-84.1709,-19.929,150.716
-84.3614,-19.8474,150.69
-84.5046,-19.8827,150.449
-84.5492,-19.9114,150.204
-84.5582,-19.7917,149.961
-84.5804,-19.5691,149.606
-84.5487,-19.5316,149.464
-84.487,-19.6861,149.532
-84.4423,-19.946,149.634
-84.2929,-20.2588,149.717
-83.9397,-20.5697,149.751
-83.503,-20.9446,149.73
-83.0745,-21.3478,149.682
-82.6662,-21.6244,149.632
-82.4039,-21.9092,149.643
-82.3433,-22.4546,149.696
-82.3189,-23.1719,149.659
-82.1835,-23.8003,149.598
-81.9204,-24.1267,149.687
-81.5035,-24.3956,149.988
-81.0102,-24.9183,150.361
-80.6035,-25.5434,150.686
-80.2768,-25.8786,150.944
-79.8413,-25.9552,151.238
-79.4837,-26.1689,151.56
-79.4556,-26.5289,151.807
-79.6257,-26.8041,151.957
-79.7829,-26.9546,152.04
-79.9135,-27.0261,152.09
-79.9392,-27.0179,152.174
-79.8787,-27.0918,152.328
-79.8198,-27.4241,152.524
-79.7473,-27.9296,152.72
-79.6837,-28.4216,152.838
-79.6362,-28.7801,152.966
-79.5771,-28.9645,153.21
-79.5178,-28.9373,153.436
-79.4836,-28.7918,153.537
-79.5478,-28.7381,153.605
-79.7591,-28.7415,153.678
-79.9586,-28.6375,153.722
-80.0971,-28.5006,153.726
-80.1818,-28.4369,153.633
-80.2377,-28.3986,153.528
-80.2567,-28.2557,153.54
-80.2602,-28.0046,153.552
-80.2759,-27.7376,153.536
-80.2762,-27.5318,153.636
-80.2583,-27.4499,153.763
-80.2468,-27.5045,153.816
-80.2233,-27.57,153.855
-80.1907,-27.5537,153.916
-80.1914,-27.4471,153.983
-80.2056,-27.3232,154.011
-80.2212,-27.2806,153.926
-80.2067,-27.348,153.809
-80.143,-27.5143,153.801
-80.0705,-27.5681,153.834
-79.9575,-27.477,153.819
-79.826,-27.5681,153.781
-79.7065,-27.8432,153.742
-79.5867,-27.9747,153.681
-79.4055,-27.8941,153.665
-79.2207,-27.8081,153.713
-79.1375,-27.8148,153.753
-79.1941,-27.8515,153.687
-79.2716,-27.8543,153.586
-79.2417,-27.7864,153.608
-79.1569,-27.666,153.731
-79.0872,-27.5357,153.799
-79.0238,-27.4604,153.898
-78.9832,-27.3404,153.929
-78.971,-27.2436,153.942
-79.0039,-27.2673,153.953
-79.0852,-27.3193,153.911
-79.1378,-27.2697,153.899
-79.1406,-27.0991,153.972
-79.1573,-26.8538,154.05
-79.1771,-26.6008,154.177
-79.2087,-26.3444,154.293
-79.2704,-26.1226,154.319
-79.3625,-25.9329,154.302
-79.4178,-25.7321,154.374
-79.4194,-25.4948,154.574
-79.4993,-25.184,154.86
-79.6332,-24.8608,155.253
-79.7517,-24.7356,155.827
-80.0135,-24.7522,156.482
-80.4051,-24.6621,157.238
-80.7475,-24.3092,158.208
-81.1372,-23.8332,159.269
-81.6372,-23.6068,160.296
-81.9994,-23.8749,161.21
-82.2499,-24.6039,161.702
-82.7283,-25.6911,161.636
-83.3167,-26.9715,161.64
-83.6489,-27.8606,162.168
-83.7952,-28.0279,162.899
-84.0506,-27.8323,163.391
-84.4011,-27.7103,163.751
-84.7739,-27.6335,164.049
-85.1574,-27.5371,164.297
-85.4682,-27.7216,164.775
-85.856,-28.3463,165.692
-86.6476,-29.0072,166.692
-87.6656,-29.2109,167.331
-88.4753,-28.9969,167.719
-89.0647,-28.9588,168.13
-89.381,-29.4745,168.86
-89.1786,-30.0795,170.11
-88.3073,-29.9147,171.812
-87.056,-29.0469,173.594
-85.756,-28.7861,175.247
-84.271,-30.0005,176.829
-82.6318,-31.8019,178.278
-81.2616,-33.0378,179.599
-80.0149,-33.6331,-178.865
-78.5588,-34.1433,-177.126
-76.8561,-34.9829,-175.492
-75.1753,-36.2353,-174.107
-73.7868,-37.4594,-172.827
-72.7278,-37.8871,-171.474
-71.7863,-37.6963,-170.044
-70.8334,-37.6288,-168.539
-70.0749,-37.7157,-167.084
-69.5975,-37.8489,-165.881
-69.3766,-38.1148,-165.06
-69.4074,-38.658,-164.676
-69.4667,-39.6427,-164.465
-69.6286,-40.454,-164.249
-69.9027,-40.6275,-164.039
-69.8526,-40.7807,-163.797
-69.528,-41.374,-163.476
-69.2608,-42.4311,-163.176
-69.0313,-43.6448,-162.941
-68.8142,-44.4362,-162.803
-68.5254,-44.9403,-162.534
-67.9892,-45.6886,-161.938
-67.4416,-46.3685,-161.222
-67.0373,-46.492,-160.591
-66.563,-46.3874,-159.965
-66.0683,-46.4274,-159.432
-65.7016,-46.4818,-159.129
-65.4401,-46.427,-159.066
-65.1491,-46.508,-159.079
-64.8706,-46.7698,-159.122
-64.7638,-46.9965,-159.242
-64.6901,-47.0014,-159.228
-64.5583,-46.9003,-159.079
-64.3678,-46.9328,-158.883
-64.0613,-47.0949,-158.546
-63.6667,-47.3522,-158.14
-63.2824,-47.6289,-157.762
-62.9765,-47.7247,-157.471
-62.7196,-47.6427,-157.237
-62.4926,-47.5179,-157.007
-62.2872,-47.5092,-156.819
-62.2348,-47.4922,-156.804
-62.276,-47.3821,-156.84
-62.1373,-47.3838,-156.713
-61.9605,-47.502,-156.567
-61.8838,-47.5686,-156.532
-61.9074,-47.5142,-156.633
-61.7777,-47.5102,-156.681
-61.4975,-47.5886,-156.608
-61.4289,-47.6507,-156.651
-61.5739,-47.7705,-156.874
-61.6609,-47.8916,-157.047
-61.6002,-47.8379,-157
-61.2836,-47.7756,-156.632
-60.6705,-48.1468,-156.026
-60.2781,-48.5275,-155.662
